diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,Patient_ID,Nodule_ID
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},f513f383d00a428e3b4ce04de4be35cf9238d7be,3D,"(1.0, 1.0, 1.0)","(283, 512, 512)",-966.9877597148343,-1000.0,400.0,8d0af53310c3b14e52dafe7f761a7f2039cb33fc,"(1.0, 1.0, 1.0)","(283, 512, 512)","(165, 348, 149, 14, 27, 33)",883,1,"(171.58210645526614, 360.6874292185731, 164.638731596829)","(171.58210645526614, 360.6874292185731, 164.638731596829)",-1000.0,-1000.0,882816714.0,0.025429965067622056,0.0,645.2676353436447,-937.0,0.21218716693448458,-999.8935447338619,-1000.0,-1000.0,63.0,0.0,999.8962086567136,24.710745335567648,882816714.0,0.9954776840509485,5.327285622857319,1.006385923968903,0.03597377761346187,0.01909383387169355,0.010673758677346592,0.010738061109499724,0.22865802478673228,0.006385923968903052,0.03741945178818438,0.010673758677346592,0.997532394205648,0.997242251729608,0.9991270617570774,0.9986211258648042,-0.00030849404755671256,0.003580828316737526,0.0025778039708809633,1.0031929619844513,0.9916178390112882,0.041629307186788846,0.0021112059824984074,0.9957901446013954,2.006385923968903,0.03741945178818438,0.005352954946711579,681.701131729395,0.9941304115092042,0.007333709888304054,1.016177401326785,2.533132120337974,2.5493095216647594,2.530721850948377,0.9975897306104031,0.9496245468371114,481.9099043604428,0.6994784993782848,0.7765484798327381,0.830434188236826,0.8596631325431144,0.8758405338698995,0.8572528631535176,1.0,0.3333333333333333,0.6666666666666666,4.666666666666667,258721.0,258724.66666666666,258720.4537037037,0.4537037037037037,1.6666666666666667,0.5555555555555556,0.6666670961308285,4.333333762797495,0.12037079983453224,1.5849625007211552,0.0033975084937712344,172088.8888888889,2.654622119652048,165.13590033975086,0.18701687467695452,4.299021789457079,879.0067950169876,0.005650971092320144,1.0124575311438277,50.671574178935444,50.684031710079275,50.66971813262866,0.9981439536932175,0.03501574709114126,0.04747327823496913,0.03315970078435882,0.5637382171298553,0.4454863069358132,0.018657562253720988,1.119192759345614e-05,1.9047633732086373,LIDC-IDRI-0423,1
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},70a40a107440197db860504070abf5d5e3536831,3D,"(1.0, 1.0, 1.0)","(116, 512, 512)",-978.336875060509,-1000.0,400.0,dc1599cbcdf5969e4d16782428570fd5ad281a70,"(1.0, 1.0, 1.0)","(116, 512, 512)","(46, 403, 266, 4, 16, 16)",125,1,"(47.456, 410.368, 273.472)","(47.456, 410.368, 273.472)",-1000.0,-1000.0,125000000.0,-3.203426503814917e-16,0.0,0.0,-1000.0,0.0,-1000.0,-1000.0,-1000.0,0.0,0.0,1000.0,0.0,125000000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,103.07692307692308,1.0,0.0,1.0,1.9193612580656207,1.9193612580656207,1.9193612580656207,1.0,0.7333765176704576,77.05331538816466,0.7447594478192632,0.8246153846153846,0.42025156059375113,0.883686142707998,0.883686142707998,0.883686142707998,1.0,1.0,0.0,1.0,15625.0,15625.0,15625.0,1.0,1.0,1.0,6.4e-05,6.4e-05,6.4e-05,-3.203426503814917e-16,0.008,0.0,2.638824830903515,22.584,0.180672,3.1104,125.0,0.0,1.0,34.024,34.024,34.024,1.0,0.04570133786848072,0.04570133786848072,0.04570133786848072,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0426,1
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},0f04877179343e4c41a26e3ec66955bee2a13700,3D,"(1.0, 1.0, 1.0)","(426, 512, 512)",-974.7793902276268,-1000.0,400.0,0079c551f99219adcf45c61f008c29c0bd5485e1,"(1.0, 1.0, 1.0)","(426, 512, 512)","(131, 134, 153, 11, 12, 12)",277,1,"(135.9494584837545, 138.956678700361, 158.58483754512636)","(135.9494584837545, 138.956678700361, 158.58483754512636)",-1000.0,-1000.0,275828155.0,0.16504219196943115,0.0,99.70352957227382,-772.0,4.5162585202466,-997.7003610108303,-1000.0,-1000.0,228.0,0.0,997.8825144451521,9.525098937556466,275828155.0,0.9643159691902671,363.50227423790216,1.2199778642584205,69.76838528224135,8.902857618973052,1.2838675095493537,1.3091905596674722,0.01734149244880611,0.2064825876052493,0.31758851698897106,1.25299410471473,0.9657201801051035,0.9603943714193461,0.9915956143755337,0.9869673233434946,-0.02638852711293515,0.06317145725837033,0.005736944782552301,1.1059403491332587,0.9148712156561292,0.36161216715814154,0.059030135453491464,0.9559763498308287,2.2118806982665173,0.31758851698897106,0.6482645173042066,192.0062134196018,0.9507900430068082,0.745727099110515,2.0003723340495463,2.5748331609443658,3.5752054949939116,2.5511330204150133,0.9762998594706477,1.3257547181039493,123.87460047114661,0.605482987600869,0.7286864759788946,0.6358440723889577,0.8006115687599169,1.8009839028094634,0.7769114282305648,1.3333333333333333,0.2222222222222222,9.333333333333332,34.333333333333336,12331.5,12364.833333333334,12330.710289351851,0.21028935185185185,4.333333333333333,0.7222222222222222,0.8333355860726644,34.166668919406,0.043624937924516216,2.2516291673878213,0.021660649819494584,10200.138888888889,2.7468571536480835,55.25270758122743,0.19946825841598353,3.4158401647356285,267.115523465704,0.5412295220842185,1.7220216606498195,68.28519855595668,69.0072202166065,68.26809291014841,0.9828943541917368,0.035124867845962936,0.7571465284957825,0.018019222037699796,3.177174456202233,0.04036314105774051,4.8447910984224745,0.009483767261722991,5.855435992556948,LIDC-IDRI-0427,1
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},0f04877179343e4c41a26e3ec66955bee2a13700,3D,"(1.0, 1.0, 1.0)","(426, 512, 512)",-974.7793902276268,-1000.0,400.0,4d6c27cd3a5b002c743825f8848adbf1f7b2500e,"(1.0, 1.0, 1.0)","(426, 512, 512)","(348, 283, 172, 8, 9, 10)",149,1,"(351.66442953020135, 287.26174496644296, 176.6241610738255)","(351.66442953020135, 287.26174496644296, 176.6241610738255)",-1000.0,-1000.0,148619213.0,0.11613607287192187,0.0,86.13613854559605,-877.0,2.661771992252575,-998.6510067114094,-1000.0,-1000.0,123.0,0.0,998.72137383273,9.063820464488325,148619213.0,0.9734246205125895,140.54934462411606,1.1370097131079484,7.503469697574119,1.653242776872826,0.4298200288451778,0.36797887976472093,0.4065014225251912,0.10480935532619506,0.20597938471915989,0.34944394197909634,0.9762068655429101,0.9718959701460219,0.9903083929945583,0.9876177459317323,-0.024434815941861514,0.05364261173297857,0.004381240490843549,1.0577714039600563,0.9394016019041155,0.23734772306187304,0.051799572924174905,0.9686316616572866,2.1155428079201126,0.20597938471915989,0.1994497271524747,106.43962198968087,0.9638401001116625,0.22501963150440604,1.357542932925688,2.437591585445482,2.795134518371171,2.4201957465935213,0.9826041611480386,1.2080962972292006,68.82342344082888,0.6130602727023,0.7408363448631905,0.546176815724573,0.8021024509536482,1.1596453838793364,0.784706612101687,1.0,0.3333333333333333,2.888888888888889,14.0,7203.666666666667,7216.666666666667,7203.034166666667,0.3675,1.6666666666666667,0.5555555555555556,0.666682092338069,13.66668209233807,0.034182092338069014,1.5849625007211552,0.020134228187919462,4736.888888888889,2.297384971398716,38.2751677852349,0.2568803207062745,2.528805008783388,145.04026845637583,0.1655781271113914,1.261744966442953,62.40939597315436,62.671140939597315,62.39666107382551,0.9872651006711409,0.031630508716039236,0.2933754751589923,0.018895609387180178,1.5847902097902098,0.1643684500827358,0.6147174859423181,0.00453765560875737,4.056430625941652,LIDC-IDRI-0427,4
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},7e08133f109f2c855b4058c874b20fdaa8b88a44,3D,"(1.0, 1.0, 1.0)","(305, 512, 512)",-985.3870810962114,-1000.0,400.0,2c1bd5695bec9286a200f4aa8e02a6d34401c369,"(1.0, 1.0, 1.0)","(305, 512, 512)","(185, 154, 351, 7, 10, 9)",131,1,"(187.90076335877862, 158.3587786259542, 355.22137404580155)","(187.90076335877862, 158.3587786259542, 355.22137404580155)",-1000.0,-1000.0,131000000.0,-3.203426503814917e-16,0.0,0.0,-1000.0,0.0,-1000.0,-1000.0,-1000.0,0.0,0.0,1000.0,0.0,131000000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,96.84615384615384,1.0,0.0,1.0,2.3874513968250546,2.3874513968250546,2.3874513968250546,1.0,1.0671426410313747,60.096665976932734,0.6138572561699156,0.7392836171462125,0.5144798082883864,0.8031344255793531,0.8031344255793531,0.8031344255793531,1.0,1.0,0.0,1.0,17161.0,17161.0,17161.0,1.0,1.0,1.0,5.8271662490530857e-05,5.8271662490530857e-05,5.8271662490530857e-05,-3.203426503814917e-16,0.007633587786259542,0.0,1.9433852815459591,37.80916030534351,0.28861954431559933,1.531146203601189,131.0,0.0,1.0,62.038167938931295,62.038167938931295,62.038167938931295,1.0,0.018079762722165486,0.018079762722165486,0.018079762722165486,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0433,3
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},61bf74241b7b96ecef0fe2aa8e5663aed28282ab,3D,"(1.0, 1.0, 1.0)","(114, 512, 512)",-983.1078014708402,-1000.0,400.0,6ab86b90fd09c903fc074bb9d531a36e0262e97f,"(1.0, 1.0, 1.0)","(114, 512, 512)","(83, 226, 189, 2, 10, 9)",40,1,"(83.45, 230.925, 193.225)","(83.45, 230.925, 193.225)",-1000.0,-998.6,39655101.0,0.3843115441264964,0.0,11.210455814381428,-940.0,7.964999999999963,-995.575,-1000.0,-1000.0,60.0,0.0,995.6794288323929,3.1524446887152275,39655101.0,0.8612500000000001,207.94437499999998,1.2893179470102547,0.9238617736832891,0.5046298565044169,0.4454783504679121,0.5786358940205094,0.14875678871153988,0.2893179470102547,0.5092988671283449,0.4454783504679121,0.9035606843299152,0.8842728211958981,0.9554895466138069,0.9421364105979492,-0.026577518372632447,0.12922387784037542,0.03616474337628184,1.1446589735051274,0.7606161318219692,0.6539578406334721,0.08201244205769079,0.8553410264948726,2.2893179470102547,0.5092988671283449,0.2560285611221054,29.06368367605826,0.8403785359988932,0.31924292800221327,1.7002961834622985,1.619695719587015,2.319991903049313,1.5418850325356481,0.9221893129486336,0.9848228662432363,27.353396072192403,0.7858711761746607,0.8634615384615384,0.2461328871898676,0.9022664541710022,1.6025626376333006,0.8244557671196358,2.5,0.625,0.75,7.0,343.0,349.0,342.3333333333333,0.3333333333333333,2.5,0.625,0.75018261504748,6.75018261504748,0.08351594838081323,0.8112781244591322,0.1,243.0,2.076796129568449,11.5,0.2875,2.1475,34.45,0.27749999999999997,1.6,22.85,23.45,22.783333333333335,0.9333333333333333,0.12568055555555552,0.7256805555555557,0.05901388888888889,4.219642857142856,0.1692763436309776,0.5907499999999999,0.08255625,0.6722689075630253,LIDC-IDRI-0436,1
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},42884a07e4bae31da40b59b32abc471299f4fb00,3D,"(1.0, 1.0, 1.0)","(557, 512, 512)",-972.6704430503091,-1000.0,400.0,df9f10da22f4b4d15cdcf96c2f0bd6b14b806ece,"(1.0, 1.0, 1.0)","(557, 512, 512)","(157, 196, 346, 11, 16, 15)",343,1,"(162.3469387755102, 204.9533527696793, 353.2274052478134)","(162.3469387755102, 204.9533527696793, 353.2274052478134)",-1000.0,-991.5999999999999,338568526.0,0.6147440502304528,0.0,23.005517931260908,-805.0,12.121615993336151,-993.2244897959183,-1000.0,-1000.0,195.0,0.05144206442910203,993.5191244907483,4.2677189862504905,338568526.0,0.8396246461933378,585.3635985006248,1.6385454524259015,44.465786865491886,7.198771857963432,1.633605062945196,1.0956275280008088,0.18996032636357071,0.3440907827019636,0.8494188661901803,0.9491434868472889,0.9058509818631799,0.8929942454348183,0.9861755804267858,0.968722130253992,-0.16259376481186913,0.3807302652464094,0.06353513405125011,1.2218480216453595,0.7346709661514621,1.086668481113033,0.42138335431700785,0.8531088319346745,2.443696043290719,0.9138878296935927,0.6823081477365011,216.35000126510602,0.8005496385275189,0.8862569681201111,2.5156923635753623,2.1134973666116283,3.66767715202,2.0171214247174065,0.9065568326353165,1.6039760222134254,185.63949059234437,0.684913761715034,0.7871720116618076,0.47961443705237955,0.8508812949122053,2.3569518030293155,0.7581713211799062,5.148148148148148,0.1906721536351166,2.691358024691358,14.555555555555555,3583.962962962963,3602.5185185185187,3582.770979938272,0.18551697530864197,17.0,0.6296296296296297,0.8189304240787947,13.12448597963435,0.0988223993874367,3.0967060231572807,0.07871720116618076,3422.5788751714676,3.03114805079005,58.10787172011662,0.16941070472337205,5.304269479553588,287.9912536443149,0.7131212334996471,2.198250728862974,47.99125364431487,49.97667638483965,47.85780308551991,0.9259809280855198,0.09276014338896123,1.0942178693364832,0.03359894319459778,3.749590917852535,0.02414906170099792,7.493849887230787,0.009384654626434027,2.1036861205796646,LIDC-IDRI-0437,1
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},42884a07e4bae31da40b59b32abc471299f4fb00,3D,"(1.0, 1.0, 1.0)","(557, 512, 512)",-972.6704430503091,-1000.0,400.0,6eb1b2fcc8028e37f1d529d2442ab8d478324ee3,"(1.0, 1.0, 1.0)","(557, 512, 512)","(298, 388, 318, 11, 14, 14)",270,1,"(303.6962962962963, 394.9592592592593, 324.5962962962963)","(303.6962962962963, 394.9592592592593, 324.5962962962963)",-1000.0,-1000.0,269092650.0,0.07047521541126324,0.0,145.65001519954703,-697.0,3.8527297668037943,-998.0592592592593,-1000.0,-1000.0,303.0,0.0,998.3183081785311,11.90302439733337,269092650.0,0.9852674897119342,517.159451303155,1.2702159114899259,310.3525157173325,21.447231570533273,1.7128461331221074,1.284603121852869,0.5678776049684564,0.12662616790018205,0.09870673470204777,1.242418782694757,0.9879712229327227,0.9867840786297614,0.9954251250376888,0.9944691171221731,-0.023745084714978295,0.036497651512526534,0.00021705953099722056,1.0735694942065013,0.9737497572153084,0.11213325425596847,0.04332746278032448,0.9865734804460791,2.1471389884130025,0.09870673470204777,0.7493623137437441,199.33738021675921,0.980355832748968,1.0193293725253678,2.227100241433565,2.3247370478208826,3.551837289254448,2.314931442381382,0.9901943945604992,1.1154248740697235,129.17946213610068,0.6297780645376392,0.7529914529914531,0.529305705635381,0.8169374034209638,2.0440376448545288,0.8071317979814628,1.0,0.3333333333333333,24.888888888888886,83.66666666666667,23942.0,24024.666666666668,23941.339420946257,0.3394209462585531,1.6666666666666667,0.5555555555555556,0.6666713076409,83.33333797430757,0.006092253899453073,1.5849625007211552,0.011111111111111112,15841.999999999998,2.5643777165514927,57.86666666666667,0.21432098765432098,3.162469135802469,266.02222222222224,0.7648834019204389,1.9185185185185185,58.25185185185185,59.17037037037037,58.24451208458806,0.9926602327362062,0.029745254308856602,0.9482637728273751,0.022405487045062747,3.840963412391984,0.06785218515150064,2.434093218727668,0.029700498939944142,13.184893599125243,LIDC-IDRI-0437,3
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},42884a07e4bae31da40b59b32abc471299f4fb00,3D,"(1.0, 1.0, 1.0)","(557, 512, 512)",-972.6704430503091,-1000.0,400.0,b8a96eb391b8c41f1f6067ee5898d02353e5d2a2,"(1.0, 1.0, 1.0)","(557, 512, 512)","(386, 349, 184, 3, 10, 13)",82,1,"(386.890243902439, 353.9634146341463, 190.109756097561)","(386.890243902439, 353.9634146341463, 190.109756097561)",-1000.0,-1000.0,82000000.0,-3.203426503814917e-16,0.0,0.0,-1000.0,0.0,-1000.0,-1000.0,-1000.0,0.0,0.0,1000.0,0.0,82000000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,65.92307692307692,1.0,0.0,1.0,2.06643194277672,2.06643194277672,2.06643194277672,1.0,0.7959337633592629,45.92314196807485,0.6901542706985284,0.803939962476548,0.4469622696788293,0.8509235306885687,0.8509235306885687,0.8509235306885687,1.0,1.0,0.0,1.0,6724.0,6724.0,6724.0,1.0,1.0,1.0,0.000148720999405116,0.000148720999405116,0.000148720999405116,-3.203426503814917e-16,0.012195121951219513,0.0,2.383500573615869,22.365853658536587,0.2727543129089827,2.30755502676978,82.0,0.0,1.0,39.48780487804878,39.48780487804878,39.48780487804878,1.0,0.03384164969058987,0.03384164969058987,0.03384164969058987,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0437,4
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},34518914a48d31e9e6c9d6146735b1de6e8b1714,3D,"(1.0, 1.0, 1.0)","(497, 512, 512)",-979.1025714682381,-1000.0,400.0,9ec42bd545222e8977d230be4ecc1eacb5c29ccc,"(1.0, 1.0, 1.0)","(497, 512, 512)","(334, 294, 146, 16, 19, 23)",635,1,"(341.5779527559055, 303.76692913385824, 155.88818897637796)","(341.5779527559055, 303.76692913385824, 155.88818897637796)",-1000.0,-1000.0,634548745.0,0.047637296859638995,0.0,280.83977918619007,-917.0,0.7172471944943528,-999.636220472441,-1000.0,-1000.0,83.0,0.0,999.644617954163,15.46712886246043,634548745.0,0.9905859011718023,16.788924297848595,1.0101251284829793,0.15371327982822774,0.05454400242464318,0.021495889046287023,0.021873957569269638,0.5357872037603066,0.010125128482979253,0.049152698373342615,0.021495889046287023,0.9964060393942966,0.9961123186671395,0.9990450282583617,0.9983106551344411,-0.0005092227563852807,0.005299807899984179,0.004468284848839437,1.0050625642414897,0.9877458246233022,0.05536155049422487,0.0031362606690295727,0.9937911478791175,2.0101251284829793,0.049152698373342615,0.010842461653889166,471.9525554137318,0.9874288765311072,0.023050036615978937,1.0442177359822706,2.5337105515613056,2.5779282875435765,2.5285781357776496,0.9948675842163437,1.0703220797832904,317.9156202734553,0.6606712629814709,0.7526347668079952,0.7331558812317176,0.8357390723861189,0.8799568083683897,0.8306066566024625,1.5,0.375,1.1875,6.25,99856.75,99862.0,99856.140625,0.390625,2.5,0.625,0.7500006259012979,6.000000625901298,0.14062562590129787,1.4999999999999991,0.006299212598425197,74655.1875,2.35848663069117,159.59527559055118,0.25133114266228535,3.212236344472689,629.0220472440944,0.017260834521669044,1.0330708661417323,58.439370078740154,58.47244094488189,58.43553149606299,0.9961614173228347,0.028644219075790126,0.06171508521752241,0.024805636398624775,1.0588754928723083,0.23873120674283624,0.06754184058357544,8.333783746682602e-05,2.1720787360808473,LIDC-IDRI-0440,2
